no_of_weekend_nights,year,market_segment_type_Online,day_of_week,market_segment_type_other,no_of_special_requests,required_car_parking_space,avg_price_per_room_mm,repeated_guest,type_of_meal_plan_Not Selected,lead_time_transf,is_wknd
0,2017,1,6,0,2,0,0.3969488483398145,0,0,-0.4769549814758576,1
0,2018,1,5,0,1,0,0.4412204606640742,0,0,-0.3642076811062532,1
0,2018,0,7,0,0,0,0.4537840263236614,0,0,1.3091737475690068,1
1,2018,0,7,0,0,0,0.4537840263236614,0,0,1.747005675669755,1
0,2018,1,7,0,1,0,0.3186957822315285,0,1,-0.4303983582298242,1
0,2018,1,4,0,2,0,0.644630571343105,0,0,0.2008076151680192,0
4,2018,1,7,0,2,0,0.546515106192043,0,0,1.165583720632765,1
2,2018,1,2,0,2,0,0.5088842357164223,0,0,0.9856234979776924,0
2,2018,0,2,0,0,0,0.483697277894107,0,0,1.107662914478282,0
1,2018,1,3,0,0,0,0.4427161232425965,0,1,-0.0987961844548332,0
2,2018,1,2,0,1,0,0.5369428656895004,0,0,0.3523410130874057,0
2,2018,1,1,0,1,0,0.4295542925516003,0,0,1.4725795470429133,0
0,2018,1,6,0,0,0,0.4292551600358958,0,0,0.3523410130874057,1
0,2017,0,7,1,0,0,0.2743045169009871,0,0,-1.315514612291896,1
2,2018,1,7,0,1,0,0.4046066407418486,0,1,-1.315514612291896,1
0,2018,0,7,0,0,0,0.3012264433143882,0,0,-1.985608868000325,1
1,2018,1,6,0,0,0,0.8923122943463955,0,0,0.3993701532815155,1
1,2018,0,2,0,0,0,0.4358360753813939,0,0,-0.6592144155975896,0
0,2018,1,4,0,0,0,0.4884833981453784,0,0,0.8710332127543804,0
0,2017,0,1,0,0,0,0.4059228238109482,0,0,0.5836747532510416,0
0,2018,1,7,0,2,0,0.6984744241699072,0,0,0.7200283747713166,1
0,2018,1,4,0,1,0,0.5584804068202213,0,1,0.682291481734681,0
2,2017,0,2,0,0,0,0.4507927011666168,0,0,-1.5506363990851626,0
2,2018,1,2,0,0,0,0.28926114268621,0,1,1.4605055534709654,0
2,2018,0,2,0,0,0,0.3176787316781334,0,1,-1.5506363990851626,0
2,2018,0,2,1,1,0,0.4537840263236614,0,0,-0.6310097636957879,0
0,2018,0,6,0,0,0,0.3329344899790607,0,0,-0.6310097636957879,1
0,2018,0,7,0,0,0,0.7230032904576726,0,0,-0.6882827749845334,1
0,2017,0,1,0,0,0,0.5375411307209093,0,0,0.5836747532510416,0
1,2018,1,6,0,0,0,0.3042177684714328,0,0,0.2786784563680143,1
3,2017,1,5,0,2,0,0.4754412204606641,0,0,-1.46168706701608,1
1,2018,1,3,0,3,0,0.7953933592581512,0,0,-0.2818155093780657,0
1,2018,0,7,0,0,0,0.7329943164822015,0,0,-0.5257167383027416,1
0,2017,0,2,0,0,0,0.3341310200418785,0,0,-1.7911413536931085,0
2,2018,1,1,0,0,0,0.4306311696081363,0,0,-0.2818155093780657,0
1,2018,0,4,1,0,0,0.2563565659587197,0,0,-0.4078740168023441,0
1,2018,1,3,0,0,0,0.4804068202213581,0,0,1.3863839152719286,0
2,2018,1,4,0,1,0,0.2345797188154352,0,0,1.6285319695210685,0
1,2018,1,3,0,0,0,0.3990427759497457,0,0,-0.0819721596158678,0
0,2018,1,7,0,0,0,0.483697277894107,0,0,1.4299775831198671,1
0,2017,1,7,0,1,0,0.6232725097218067,0,0,-0.885339194262977,1
0,2017,0,6,1,0,0,0.4238707747532156,0,0,-1.985608868000325,1
2,2018,0,7,0,0,0,0.3685312593478911,0,0,1.7417704357674768,1
0,2017,0,7,0,0,0,0.2324259647023631,0,0,-1.0038440334366296,1
0,2018,0,6,0,0,0,0.7230032904576726,0,0,-0.4769549814758576,1
2,2018,1,7,0,0,0,0.4615614717319772,0,0,1.0324200579547071,1
1,2018,1,7,0,1,0,0.4789111576428358,0,0,-1.1431884582559426,1
1,2018,1,3,0,0,0,0.5207897098414597,0,0,0.1037762432774275,0
1,2018,1,7,0,0,0,0.6805264732276398,0,0,1.0247101089335355,1
2,2018,1,6,0,1,0,0.6984744241699072,0,0,0.4560457404498526,1
0,2017,0,6,1,0,0,0.4537840263236614,0,0,-0.9624117371999296,1
2,2018,1,1,0,0,0,0.7738558181274303,0,0,-1.1431884582559426,0
0,2017,1,6,0,2,0,0.3431049955130122,0,0,1.2078025310196427,1
0,2017,0,5,0,0,0,0.4298534250673048,0,0,-0.3430212391179341,1
1,2018,0,4,0,1,0,0.2384086150164522,0,0,0.0143596403224571,0
3,2018,1,4,0,1,0,0.3999401734968591,0,0,-0.7492897975185061,0
2,2017,0,2,0,0,0,0.4507927011666168,0,0,0.9697306108501952,0
0,2017,0,1,0,0,0,0.4537840263236614,0,0,-0.8492925336098945,0
3,2018,0,2,0,0,0,0.7852228537241998,0,0,1.2625775368756915,0
1,2018,1,3,0,1,0,0.6856117259946155,0,0,-0.5257167383027416,0
0,2018,0,5,0,0,0,0.2563565659587197,0,0,-0.9624117371999296,1
1,2018,1,2,0,1,0,0.5315584804068202,0,1,0.5836747532510416,0
1,2018,0,7,0,1,0,0.2743045169009871,0,0,0.4108867252696357,1
0,2018,1,6,0,0,0,0.5261740951241399,0,1,0.3993701532815155,1
0,2018,1,7,0,1,0,0.5495064313490876,0,0,-1.7911413536931085,1
0,2017,0,1,0,0,0,0.483697277894107,0,0,1.1150093317488396,0
0,2018,1,7,0,1,0,0.6533054142985342,0,0,1.0854344172876205,1
2,2018,1,2,0,1,0,0.6230930302123839,0,0,0.9211207587548556,0
2,2018,1,2,0,3,0,0.9138498354771164,0,0,-0.3430212391179341,0
0,2017,0,1,0,0,0,0.5375411307209093,0,0,-0.2818155093780657,0
0,2018,1,1,0,1,0,0.5961711037989829,0,0,0.1462459342983703,0
1,2018,1,1,0,0,0,0.4717319772659288,0,0,0.3993701532815155,0
0,2018,0,7,1,0,0,0.3939575231827699,0,0,-0.5010442920420968,1
2,2018,1,4,0,1,0,0.3329344899790607,0,1,-1.315514612291896,0
1,2018,1,7,0,1,0,0.5016452288363744,0,0,-1.2531952897202767,1
1,2018,1,7,0,2,0,0.6631767873167812,0,0,-1.384355375311487,1
2,2018,0,1,0,0,0,0.7862399042775948,0,0,-0.4078740168023441,0
1,2018,1,3,0,2,1,0.504636553993419,0,1,1.2959824482391158,0
0,2018,1,5,0,1,0,0.3553096021537541,0,1,0.4781046931408519,1
2,2018,1,7,0,1,0,0.3434639545318576,0,1,-0.1331721994535322,1
1,2018,1,3,0,2,0,0.5076278791504636,0,0,-0.7813917674178052,0
0,2018,1,5,0,0,0,0.373018247083458,0,1,0.5105779282303068,1
0,2018,0,5,0,0,0,0.4537840263236614,0,0,-0.6592144155975896,1
1,2017,0,7,0,0,0,0.3431049955130122,0,0,-0.5769575461117442,1
1,2018,1,6,0,2,0,0.6685611725994615,0,0,-0.5257167383027416,1
2,2018,1,2,0,0,0,0.4723302422973377,0,1,-0.3642076811062532,0
2,2017,0,3,1,0,0,0.483697277894107,0,0,-1.0938593953815183,0
0,2018,1,7,0,1,0,0.8965001495662577,0,0,-1.6566898309690214,1
2,2018,1,5,0,1,0,0.1755907867185163,0,1,-0.2237932639533717,1
1,2018,1,1,0,1,0,0.4615614717319772,0,0,0.2403057213172697,0
0,2017,1,5,0,1,1,0.441818725695483,0,0,-1.2531952897202767,1
0,2018,0,4,0,0,0,0.3221657194137002,0,0,-1.0038440334366296,0
0,2017,0,5,0,0,0,0.2719114567753514,0,0,0.2912325196874556,1
1,2018,0,3,1,0,0,0.2743045169009871,0,0,0.0746650551061651,0
2,2017,1,1,0,0,0,0.2182470834579719,0,0,0.6337823531304649,0
0,2018,1,6,0,0,0,0.4238707747532156,0,0,-0.0490117057868472,1
1,2018,0,1,0,0,0,0.4793897696679629,0,0,0.6727116092950133,0
2,2018,1,7,0,0,0,0.5363446006580914,0,0,0.1600999635136913,1
0,2018,1,7,0,2,0,0.6984744241699072,0,0,-0.4303983582298242,1
0,2017,0,1,0,0,0,0.4926712533652408,0,0,0.5836747532510416,0
1,2018,1,3,0,1,0,0.4042476817230032,0,0,0.6337823531304649,0
2,2017,1,1,0,1,0,0.7110379898294944,0,0,-0.8492925336098945,0
1,2018,1,3,0,4,0,0.6153155848040681,0,0,-0.0328603820111207,0
1,2018,1,3,0,2,0,0.9261142686209988,0,0,0.5836747532510416,0
4,2017,1,2,0,0,0,0.5665569847442415,0,0,0.0297091017727521,0
2,2018,1,3,0,1,0,0.4196829195333533,0,0,-0.2818155093780657,0
1,2017,1,5,0,1,0,0.5053544720311097,0,1,0.0297091017727521,1
2,2018,1,7,0,1,0,0.414298534250673,0,0,0.0297091017727521,1
2,2018,1,4,0,1,0,0.4658689799581214,0,0,1.341740202628439,0
0,2017,0,1,0,0,0,0.699072689201316,0,0,0.3403329855090177,0
2,2018,1,5,0,1,0,0.5961711037989829,0,0,0.7477429251771082,1
1,2018,1,7,0,1,0,0.5195931797786418,0,1,0.7749771055739592,1
0,2018,1,5,0,1,0,0.4916542028118456,0,0,1.767811692331185,1
2,2018,1,4,0,1,0,0.414298534250673,0,0,0.3877592374333348,0
0,2017,0,1,0,0,0,0.4926712533652408,0,0,0.2660077731103278,0
1,2018,1,7,0,1,0,0.4119054741250373,0,1,-0.5257167383027416,1
2,2018,1,1,0,0,0,0.4723302422973377,0,1,1.1368638574377634,0
1,2018,0,3,0,0,0,0.4717319772659288,0,0,-0.7813917674178052,0
0,2017,0,5,0,0,0,0.4238707747532156,1,0,-0.7813917674178052,1
2,2018,1,2,0,0,0,0.6877056536045467,0,0,0.4223108037762752,0
2,2018,1,1,0,2,0,0.6634759198324858,0,0,1.2693081639447708,0
0,2018,0,6,0,1,0,0.4238707747532156,0,0,1.0091840482465178,1
2,2018,1,1,0,1,0,0.4256655698474423,0,0,0.4560457404498526,0
1,2018,1,3,0,3,0,0.414298534250673,0,0,0.1180881129654652,0
0,2018,1,5,0,2,0,0.4119054741250373,0,1,-0.6592144155975896,1
0,2018,1,4,0,0,0,0.4193837870176488,0,1,1.22854053438768,0
0,2018,1,5,0,2,0,0.5195931797786418,0,0,-1.7911413536931085,1
1,2018,0,3,0,1,0,0.5734370326054441,0,0,1.639600090768717,0
1,2018,0,7,0,0,0,0.3341310200418785,0,0,0.7012747116202025,1
0,2018,1,1,0,0,0,0.3580616212982351,0,1,-0.9229839521930266,0
4,2018,1,2,0,1,0,0.6583906670655099,0,0,1.1938414108765072,0
1,2018,1,4,0,2,0,0.6033502841758899,0,0,-0.814687796711879,0
1,2018,0,7,0,0,0,0.2413999401734968,0,0,-0.6310097636957879,1
0,2017,0,1,0,0,0,0.1725994615614717,0,0,-0.8492925336098945,0
2,2018,1,4,0,1,0,0.3830690996111278,0,1,1.6886516700477645,0
0,2018,0,7,0,0,0,0.4238707747532156,0,0,1.736521529734345,1
0,2018,1,5,0,1,0,0.477714627580018,0,0,-0.0987961844548332,1
0,2018,0,7,0,0,0,0.3221657194137002,0,0,1.4905473316502045,1
0,2017,0,1,0,0,0,0.4926712533652408,0,0,0.5836747532510416,0
0,2018,1,7,0,0,0,0.644630571343105,0,0,0.5734498437695015,1
0,2018,0,4,0,0,0,0.6033502841758899,0,0,0.2272686863786324,0
2,2017,1,2,0,0,0,0.4822016153155847,0,0,-1.46168706701608,0
0,2017,1,5,0,0,0,0.6751420879449596,0,0,-0.6882827749845334,1
1,2017,0,4,0,0,0,0.2210589291055937,0,0,0.4336441821178606,0
1,2018,1,6,0,0,0,0.5315584804068202,0,1,0.4998335603951988,1
2,2018,1,2,0,2,0,0.6338618007777445,0,1,0.3877592374333348,0
1,2018,0,3,0,0,0,0.5435237810349984,0,0,1.8138584128247928,0
0,2018,1,1,0,0,0,0.337720610230332,0,1,1.0704543639289932,0
2,2018,0,2,1,0,0,0.2862698175291654,0,0,-0.7492897975185061,0
1,2018,1,3,0,1,0,0.6153155848040681,0,0,-0.0819721596158678,0
2,2018,0,7,0,0,0,0.5734370326054441,0,0,1.100285175975823,1
0,2018,0,4,0,0,0,0.5734370326054441,0,0,0.5938303814077687,0
0,2017,1,5,0,1,0,0.567454382291355,0,0,-0.9624117371999296,1
0,2018,1,6,0,0,0,0.7529165420281183,0,0,-1.6566898309690214,1
1,2017,0,4,1,0,0,0.5973676338618007,0,0,-1.5506363990851626,0
1,2017,1,3,0,1,0,0.567454382291355,0,1,-1.384355375311487,0
1,2018,0,4,0,1,0,0.1745737361651211,0,0,0.7928762038744863,0
2,2018,1,2,0,1,0,0.4232126832186658,0,0,-1.46168706701608,0
0,2017,0,1,0,0,0,0.5375411307209093,0,0,0.2660077731103278,0
2,2018,1,2,0,0,0,0.3685312593478911,0,1,0.1738091829555801,0
0,2018,1,2,0,1,1,0.4445109183368231,0,0,-0.2428050558244946,0
1,2018,1,7,0,0,0,0.693090038887227,0,0,0.3523410130874057,1
0,2018,0,6,0,0,0,0.7230032904576726,0,0,-0.4769549814758576,1
0,2018,0,7,0,1,0,0.5734370326054441,0,0,1.736521529734345,1
0,2018,0,5,1,1,0,0.2743045169009871,1,0,-1.384355375311487,1
0,2018,1,1,0,0,0,0.671552497756506,0,0,0.2912325196874556,0
2,2018,1,2,0,1,0,0.4454083158839365,0,0,-0.1685781582022173,0
0,2018,1,6,0,2,0,0.6769368830391863,0,0,0.4671172426151201,1
0,2018,0,4,1,0,0,0.4537840263236614,0,0,-1.5506363990851626,0
0,2018,0,7,0,0,0,0.3341310200418785,0,0,1.6285319695210685,1
1,2018,0,3,0,0,0,0.3969488483398145,0,0,-0.5257167383027416,0
1,2018,1,3,0,0,0,0.7846245886927908,0,0,0.7200283747713166,0
0,2017,0,1,0,0,0,0.483697277894107,0,0,1.1150093317488396,0
0,2018,0,7,0,0,0,0.483697277894107,0,0,1.2078025310196427,1
2,2018,1,2,0,1,0,0.4018546215973675,0,0,0.316001044031059,0
2,2017,1,2,0,1,0,0.8187256954830989,0,0,-1.1431884582559426,0
0,2018,1,5,0,0,0,0.441818725695483,0,0,-1.985608868000325,1
0,2018,1,6,0,2,0,0.4119054741250373,0,1,-0.4769549814758576,1
1,2018,0,7,0,0,0,0.3042177684714328,0,0,-1.985608868000325,1
0,2018,1,4,0,2,0,0.6661681124738258,0,0,0.0297091017727521,0
1,2018,0,3,0,0,0,0.3410708944062219,0,0,1.328783188487227,0
2,2018,1,1,0,1,0,0.7899491474723301,0,0,-1.315514612291896,0
0,2018,0,7,0,1,0,0.5734370326054441,0,0,1.736521529734345,1
0,2018,1,6,0,2,0,0.7786419383787018,0,0,0.7293212132215994,1
0,2017,1,6,0,2,0,0.3691295243792999,0,0,-0.7492897975185061,1
1,2018,1,3,0,1,0,0.2871672150762788,0,1,1.6940276162799666,0
1,2017,0,4,1,0,0,0.3640442716123243,0,0,-1.46168706701608,0
2,2018,1,2,0,0,0,0.2533652408016751,0,0,-1.1960679773682703,0
0,2018,1,6,0,1,0,0.477714627580018,0,1,-0.1507417285742625,1
1,2017,0,4,1,0,0,0.6751420879449596,0,0,-1.6566898309690214,0
0,2017,0,1,0,0,0,0.5375411307209093,0,0,-0.2818155093780657,0
0,2018,1,4,0,1,0,0.3329344899790607,0,1,0.5527874866365081,0
0,2018,1,5,0,0,0,0.5590188453484893,0,1,-0.0011810930312185,1
2,2018,1,2,0,0,0,0.7777445408315883,0,0,-0.5257167383027416,0
2,2018,0,7,0,3,0,0.5821118755608734,0,0,1.1150093317488396,1
2,2017,1,2,0,0,0,0.4507927011666168,0,0,0.5938303814077687,0
1,2017,0,7,0,0,0,0.3206700568351779,0,0,1.4238119366600954,1
0,2018,1,6,0,0,0,0.6141190547412503,0,0,0.4781046931408519,1
2,2018,1,2,0,2,0,0.5261740951241399,0,0,0.4448885989343964,0
0,2017,0,1,0,0,0,0.5315584804068202,0,0,0.2403057213172697,0
2,2018,0,7,0,0,0,0.2503739156446306,0,0,1.793521860992584,1
0,2018,1,7,0,1,0,0.7038588094525875,0,0,0.9935137594962448,1
0,2018,1,5,0,2,0,0.7630870475620698,0,0,0.7477429251771082,1
1,2018,1,3,0,1,0,0.5270714926712533,0,0,-0.814687796711879,0
0,2018,1,4,0,3,0,0.5736763386180077,0,0,0.0448729401356539,0
2,2017,0,2,0,0,0,0.4507927011666168,0,0,0.8539895577433687,0
2,2018,0,4,0,0,0,0.1452587496260843,0,0,-0.9624117371999296,0
1,2018,1,7,0,1,0,0.7170206401435835,0,1,-0.7813917674178052,1
0,2018,0,5,0,0,0,0.3640442716123243,0,0,1.0169649044655895,1
0,2017,1,6,0,1,0,0.4091534549805564,0,0,-0.2428050558244946,1
2,2018,0,2,0,0,0,0.2832784923721208,0,0,-0.0169190255299602,0
1,2018,1,1,0,0,0,0.3580616212982351,0,1,-1.315514612291896,0
0,2018,1,5,0,1,0,0.4295542925516003,0,0,0.4560457404498526,1
1,2018,1,1,0,1,0,0.4454083158839365,0,0,0.303672549971128,0
0,2018,1,4,0,1,0,0.3645228836374514,0,0,-0.6036087123507768,0
2,2018,1,7,0,0,0,0.4409811546515106,0,0,-1.7911413536931085,1
2,2018,0,2,0,0,0,0.4905773257553096,0,0,0.9456037405444891,0
2,2018,1,2,0,0,0,0.3118755608734669,0,1,-0.0011810930312185,0
1,2018,1,6,0,0,0,0.4295542925516003,0,0,1.1296094883125278,1
0,2018,0,5,1,0,0,0.8987735566856117,0,0,-1.2531952897202767,1
0,2018,0,6,0,0,0,0.7230032904576726,0,0,-0.4769549814758576,1
0,2018,0,5,0,0,0,0.6033502841758899,0,0,0.0143596403224571,1
2,2018,1,3,0,1,0,0.3243793000299133,0,0,1.747005675669755,0
7,2018,1,3,0,1,0,0.4295542925516003,0,0,1.2826945029096373,0
2,2018,1,1,0,0,0,0.3688303918635955,0,0,-0.6882827749845334,0
2,2018,1,2,0,2,0,0.866586897995812,0,0,-1.1431884582559426,0
1,2018,1,4,0,0,0,0.664373317379599,0,0,0.316001044031059,0
0,2018,1,7,0,1,1,0.6338618007777445,0,0,-0.3222390721437069,1
1,2018,1,3,0,1,0,0.4119054741250373,0,1,-1.985608868000325,0
0,2018,1,5,0,1,0,0.5154053245587794,0,0,0.8962685498435093,1
0,2018,0,5,0,1,0,0.5160035895901884,0,0,0.4671172426151201,1
0,2017,0,1,0,0,0,0.5375411307209093,0,0,0.5836747532510416,0
0,2018,1,5,0,1,0,0.5154053245587794,0,0,0.8794884539377366,1
2,2018,1,3,0,0,0,0.3152258450493568,0,0,-0.4078740168023441,0
0,2018,1,5,0,3,0,0.5973676338618007,0,0,-1.384355375311487,1
0,2018,0,4,1,0,0,0.2743045169009871,0,0,-1.0038440334366296,0
0,2018,1,7,0,1,0,0.4119054741250373,0,1,-0.4769549814758576,1
0,2017,1,6,0,1,0,0.5154053245587794,0,0,-0.4769549814758576,1
1,2018,1,2,0,1,0,0.7792402034101106,0,0,-0.4769549814758576,0
2,2018,0,5,0,0,0,0.5435237810349984,0,0,1.6285319695210685,1
1,2018,1,3,0,1,0,0.7050553395154052,0,0,-1.384355375311487,0
0,2018,1,5,0,1,0,0.8386479210290159,0,0,-1.2531952897202767,1
2,2017,1,3,0,1,0,0.6015554890816631,0,0,-1.0938593953815183,0
1,2018,1,1,0,1,0,0.4615614717319772,0,0,0.2403057213172697,0
2,2018,0,2,0,0,0,0.3478312892611427,0,0,0.4223108037762752,0
2,2018,1,2,0,1,0,0.2618007777445408,0,0,-1.0938593953815183,0
2,2017,0,3,0,0,0,0.4298534250673048,0,0,0.0893033890257622,0
2,2018,0,2,1,1,0,0.2743045169009871,1,0,-1.6566898309690214,0
0,2018,1,4,0,1,0,0.6392461860604247,0,0,-0.5510080442930118,0
2,2018,0,3,0,0,0,0.2802871672150763,0,0,-0.6592144155975896,0
2,2018,1,2,0,1,0,0.6877056536045467,0,1,-0.4769549814758576,0
0,2018,0,4,0,1,0,0.2743045169009871,0,0,-0.2428050558244946,0
0,2018,1,7,0,0,0,0.8187256954830989,0,0,-1.6566898309690214,1
0,2017,0,5,0,0,0,0.3042177684714328,0,0,0.9293221146717,1
2,2018,1,2,0,1,0,0.5544720311097815,0,0,-0.4769549814758576,0
0,2017,0,5,1,0,0,0.3640442716123243,0,0,-0.3858181592437775,1
2,2018,1,5,0,0,0,0.3685312593478911,0,1,1.3546063146808416,1
2,2017,1,1,0,1,0,0.5948549207298832,0,0,-0.4769549814758576,0
0,2018,1,5,0,2,0,0.9862399042775948,0,0,-1.46168706701608,1
2,2018,1,1,0,2,0,0.5423272509721806,0,0,0.8453999950464618,0
1,2018,1,3,0,0,0,0.6631767873167812,0,0,-0.7813917674178052,0
2,2018,1,2,0,1,0,0.762488782530661,0,0,0.3523410130874057,0
0,2018,0,7,0,0,0,0.4238707747532156,0,0,1.736521529734345,1
1,2017,0,4,1,0,0,0.3640442716123243,0,1,-1.315514612291896,0
0,2018,1,6,0,1,0,0.6452288363745138,0,0,-0.814687796711879,1
0,2018,1,7,0,2,0,0.8923122943463955,0,0,1.1797692019774657,1
1,2018,1,7,0,0,0,0.824708345797188,0,0,-1.384355375311487,1
0,2018,1,5,0,2,0,0.4292551600358958,0,0,1.21474209703279,1
3,2017,1,3,0,0,0,0.7843254561770864,0,0,-1.7911413536931085,0
2,2018,0,2,0,0,0,0.2443912653305414,0,0,0.7106798152491427,0
1,2018,1,3,0,2,0,0.477714627580018,0,0,1.0247101089335355,0
1,2017,1,4,0,1,1,0.5342506730481603,0,0,-0.9624117371999296,0
1,2018,1,3,0,0,0,0.7768471432844749,0,0,-0.7813917674178052,0
0,2018,1,4,0,0,0,0.5734370326054441,0,0,0.5938303814077687,0
1,2018,1,3,0,0,0,0.5650613221657192,0,0,0.8710332127543804,0
0,2017,0,1,0,0,0,0.5375411307209093,0,0,-0.2818155093780657,0
2,2018,1,1,0,2,0,0.3407119353873765,0,1,-0.4769549814758576,0
2,2018,0,1,0,1,0,0.4615614717319772,0,0,-0.0653798814208076,0
0,2018,1,5,0,1,0,0.3107986838169309,0,1,-0.1866916119251648,1
0,2017,0,1,0,0,0,0.4059228238109482,0,0,-0.2818155093780657,0
2,2018,1,2,0,0,0,0.7953933592581512,0,0,-0.1866916119251648,0
1,2018,1,3,0,2,0,0.790008973975471,0,0,-0.0328603820111207,0
1,2018,0,3,0,1,0,0.483697277894107,0,0,1.22854053438768,0
2,2017,1,2,0,2,0,0.456177086449297,0,1,0.1738091829555801,0
1,2018,1,7,0,0,1,0.8426562967394555,0,0,-1.46168706701608,1
1,2018,1,3,0,1,0,0.5961711037989829,0,0,0.9293221146717,0
1,2018,1,6,0,0,0,0.3685312593478911,0,1,1.43612299902001,1
1,2017,1,1,0,1,0,0.3334131020041878,0,0,-0.2818155093780657,0
2,2018,1,1,0,1,0,0.6123242596470235,0,0,1.0324200579547071,0
2,2018,1,1,0,0,0,0.4193837870176488,0,0,1.537648625010987,0
0,2018,0,6,1,0,0,0.4537840263236614,0,0,-1.1431884582559426,1
2,2017,0,3,0,0,0,0.4298534250673048,0,0,0.0893033890257622,0
0,2017,1,5,0,2,0,0.2574334430152558,0,0,0.2141036881043859,1
0,2018,0,4,0,1,0,0.2743045169009871,0,0,-0.2428050558244946,0
1,2018,1,1,0,2,0,0.7092431947352675,0,0,0.1462459342983703,0
1,2018,0,3,0,0,0,0.4400239306012564,0,0,-1.6566898309690214,0
2,2018,0,7,0,0,0,0.352078970984146,0,0,1.43612299902001,1
2,2017,1,1,0,0,0,0.5204307508226144,0,0,-1.5506363990851626,0
0,2017,0,1,0,0,0,0.5375411307209093,0,0,-0.2818155093780657,0
2,2018,1,1,0,1,0,0.5207897098414597,0,0,1.0324200579547071,0
0,2017,0,1,0,0,0,0.4537840263236614,0,0,-0.8492925336098945,0
0,2018,1,5,0,1,1,0.8426562967394555,0,0,-0.6036087123507768,1
0,2017,1,5,0,1,0,0.4295542925516003,0,0,-0.8492925336098945,1
2,2018,1,4,0,1,0,0.678731678133413,0,0,1.5892929120895172,0
0,2018,1,4,0,1,1,0.6984744241699072,0,0,0.1873772341666324,0
0,2018,0,6,0,0,0,0.5435237810349984,0,0,1.107662914478282,1
0,2018,1,1,0,1,0,0.6631767873167812,0,0,-1.0938593953815183,0
0,2018,1,4,0,0,0,0.5734370326054441,0,0,0.5938303814077687,0
1,2018,0,3,0,2,0,0.4651510619204308,0,0,0.4336441821178606,0
2,2018,0,2,0,0,0,0.5312593478911157,0,0,1.1296094883125278,0
0,2018,1,7,0,0,0,0.4020341011067902,0,1,-1.6566898309690214,1
0,2018,0,7,1,0,0,0.2743045169009871,0,0,-0.8492925336098945,1
0,2018,1,1,0,1,0,0.7170206401435835,0,1,-1.46168706701608,0
0,2018,0,4,0,1,0,0.7050553395154052,0,0,1.543455633803681,0
0,2018,1,5,0,2,0,0.4277594974573737,0,0,1.2959824482391158,1
0,2018,1,4,0,0,0,0.296380496559976,0,1,1.4299775831198671,0
2,2018,0,1,0,1,0,0.4537840263236614,0,0,-0.0169190255299602,0
0,2018,0,6,0,1,1,0.506311696081364,0,0,0.5318335994087854,1
0,2018,1,5,0,1,0,0.5734370326054441,0,0,1.6886516700477645,1
0,2017,0,1,0,0,0,0.4926712533652408,0,0,0.5836747532510416,0
2,2018,0,2,0,1,0,0.5136105294645528,0,0,0.0448729401356539,0
1,2018,0,3,1,0,1,0.2862698175291654,1,0,-1.6566898309690214,0
2,2018,1,6,0,1,0,0.5494466048459467,0,0,0.1462459342983703,1
0,2017,0,6,0,0,0,0.3102004187855219,0,0,-0.0987961844548332,1
0,2018,0,6,0,0,0,0.5734370326054441,0,0,1.8736840419339569,1
1,2018,1,1,0,1,0,0.671552497756506,0,0,0.2532177884033206,0
1,2018,1,6,0,1,0,0.445169009871373,0,1,-0.9229839521930266,1
1,2018,0,3,0,0,0,0.6033502841758899,0,0,1.22854053438768,0
2,2018,1,1,0,0,0,0.7953933592581512,0,0,0.0143596403224571,0
1,2018,1,3,0,1,0,0.5154053245587794,0,0,0.7385591347431675,0
1,2018,0,7,0,0,0,0.6631767873167812,0,0,1.0928757881198847,1
0,2018,0,1,0,0,0,0.6631767873167812,0,0,-1.2531952897202767,0
0,2018,1,4,0,1,0,0.7170206401435835,0,0,-0.814687796711879,0
2,2018,1,7,0,1,0,0.6984744241699072,0,0,-0.3430212391179341,1
1,2017,0,1,0,0,0,0.3341310200418785,0,0,0.1600999635136913,0
1,2017,1,1,0,0,0,0.5369428656895004,0,0,-0.3642076811062532,0
2,2018,1,6,0,1,0,0.4577325755309602,0,1,0.0893033890257622,1
1,2018,1,7,0,1,0,0.8923122943463955,0,0,0.1873772341666324,1
1,2018,0,1,0,0,0,0.4615614717319772,0,0,-0.1866916119251648,0
2,2018,1,2,0,1,0,0.4699970086748429,0,0,0.5527874866365081,0
0,2017,0,7,0,0,0,0.483697277894107,0,0,-0.9624117371999296,1
0,2018,0,5,0,0,0,0.5076278791504636,0,0,-0.0011810930312185,1
0,2018,1,6,0,1,0,0.7170206401435835,0,1,-0.814687796711879,1
2,2018,1,2,0,1,0,0.2937481304217768,0,0,1.622974400452564,0
2,2018,1,1,0,1,0,0.4119653006281783,0,0,0.8962685498435093,0
0,2018,1,5,0,2,0,0.678731678133413,0,0,0.4781046931408519,1
2,2018,1,2,0,0,0,0.4454083158839365,0,0,0.376052067764775,0
1,2018,0,4,0,0,0,0.3042177684714328,0,0,-0.2428050558244946,0
0,2018,0,7,0,0,0,0.3176787316781334,0,1,0.4223108037762752,1
0,2017,0,5,0,0,0,0.3939575231827699,0,0,-0.2050928380971673,1
2,2018,1,2,0,0,1,0.9030810649117558,0,0,0.4890096334269794,0
2,2018,0,2,0,0,0,0.4896799282081962,0,0,1.0091840482465178,0
0,2017,0,1,0,0,0,0.5375411307209093,0,0,0.5836747532510416,0
2,2018,1,2,0,1,1,0.9461561471731976,0,0,1.466552196449639,0
